Alias,ID,Name,Year,,
M31,(R486),Church of Village/ UMC,FY12,,
M31,(R486),Church of Village/ UMC,FY13,,
M31,R486,Church of the Village/UMC,FY14,,
M32,(R487),Project Renewal - Manhattan Bowery,FY10,,
M32,(R487),Project Renewal - Manhattan Bowery,FY11,,
M32,(R487),Project Renewal - Manhattan Bowery,FY12,,
M32,(R487),Project Renewal - Manhattan Bowery,FY13,,
M32,R487,Project Renewal - Manhattan Bowery,FY14,,
M33,(R488),Peter's Place,FY10,,
M33,(R488),Peter's Place,FY11,,
M34,(R489),Cothoa Luncheon Club,FY10,,
M34,(R489),Cothoa Luncheon Club,FY11,,
M34,(R489),Cothoa Luncheon Club,FY12,,
M34,(R489),Cothoa Luncheon Club,FY13,,
M34,R489,Cothoa Luncheon Club,FY14,,
M35,(R490),Foundation House South  FROST'D,FY10,,
M35,(R490),Foundation House South  FROST'D,FY11,,
M36,(R491),"Broadway Community, Inc.",FY10,,
M36,(R491),"Broadway Community, Inc.",FY11,,
M36,(R491),"Broadway Community, Inc.",FY12,,
M36,(R491),"Broadway Community, Inc.",FY13,,
M36,R491,Broadway Community Inc.,FY14,,
M37,(R493),"Washington Heights Community Services, Inc",FY10,,
M37,(R493),"Washington Heights Community Services, Inc",FY11,,
M37,(R493),"Washington Heights Community Services, Inc",FY12,,
M37,(R493),"Washington Heights Community Services, Inc",FY13,,
M37,R493,Washington Heights Community Services Inc,FY14,,
M38,(R494),St. Nicholas Senior Center,FY10,,
M38,(R494),St. Nicholas Senior Center,FY11,,
M38,(R494),St. Nicholas Senior Center,FY12,,
M38,(R494),St. Nicholas Senior Center,FY13,,
M39,(R495),St. Lukes Lutheran Church,FY10,,
M39,(R495),St. Lukes Lutheran Church,FY11,,
M39,(R495),St. Lukes Lutheran Church,FY12,,
M39,(R495),St. Lukes Lutheran Church,FY13,,
M39,R495,St. Lukes Lutheran Church,FY14,,
M41,(R496),Sacred Heart of Jesus Church,FY10,,
M41,(R496),Sacred Heart of Jesus Church,FY11,,
M41,(R496),Sacred Heart of Jesus Church,FY12,,
M42,(R497),Community Food Resource Center,FY10,,
M42,(R497),Community Food Resource Center,FY11,,
M42,(R497),Community Food Resource Center,FY12,,
M44,(R499),Crossroads Community Services,FY10,,
M44,(R499),Crossroads Community Services,FY11,,
M44,(R499),Crossroads Community Services,FY12,,
M44,(R499),Crossroads Community Services,FY13,,
M44,R499,Crossroads Community Services,FY14,,
M45,(R500),Lower East Side Harm Reduction Center,FY10,,
M45,(R500),Lower East Side Harm Reduction Center,FY11,,
M45,(R500),Lower East Side Harm Reduction Center,FY12,,
M45,(R500),Lower East Side Harm Reduction Center,FY13,,
M45,R500,Lower East Side Harm Reduction Center,FY14,,
M47,(R501),Pride Site 2,FY10,,
M47,(R501),Pride Site 2,FY11,,
M47,(R501),Pride Site 2,FY12,,
M48,(R502),George Daly House,FY10,,
M48,(R502),George Daly House,FY11,,
M48,(R502),George Daly House,FY12,,
M48,(R502),George Daly House,FY13,,
M48,R502,George Daly House,FY14,,
M49,(R503),"The Momentum Project, Inc.",FY10,,
M49,(R503),"The Momentum Project, Inc.",FY11,,
M49,(R503),"The Momentum Project, Inc.",FY12,,
M49,(R503),"The Momentum Project, Inc.",FY13,,
M49,R503,The Momentum Project Inc.,FY14,,
M50,(R504),"Fraternite Notre Dame, Inc.",FY10,,
M50,(R504),"Fraternite Notre Dame, Inc.",FY11,,
M50,(R504),"Fraternite Notre Dame, Inc.",FY12,,
M50,(R504),"Fraternite Notre Dame, Inc.",FY13,,
M50,R504,Fraternite Notre Dame Inc.,FY14,,
M51,(R505),Children's Aid Society - East Harlem,FY10,,
M51,(R505),Children's Aid Society - East Harlem,FY11,,
M51,(R505),Children's Aid Society - East Harlem,FY12,,
M51,(R505),Children's Aid Society - East Harlem,FY13,,
M51,R505,Children's Aid Society - East Harlem,FY14,,
M56,(R509),Create Inc.,FY10,,
M56,(R509),Create Inc.,FY11,,
M56,(R509),Create Inc.,FY12,,
M56,(R509),Create Inc.,FY13,,
M58,(R511),Cathedral Kitchen - St. John the Divine,FY10,,
M58,(R511),Cathedral Kitchen - St. John the Divine,FY11,,
M58,(R511),Cathedral Kitchen - St. John the Divine,FY12,,
M58,(R511),Cathedral Kitchen - St. John the Divine,FY13,,
M58,R511,Cathedral Kitchen - St. John the Divine,FY14,,
M64,(R514),Community League of West 159th Street,FY10,,
M64,(R514),Community League of West 159th Street,FY11,,
M64,(R514),Community League of West 159th Street,FY12,,
M64,(R514),Community League of West 159th Street,FY13,,
M64,R514,Community League of West 159th Street,FY14,,
M66,(R515),Community Lounge for Senior Citizens,FY10,,
M66,(R515),Community Lounge for Senior Citizens,FY11,,
M66,(R515),Community Lounge for Senior Citizens,FY12,,
M66,(R515),Community Lounge for Senior Citizens,FY13,,
M72,(R518),Gay Men's Health Crisis - Child Life,FY10,,
M72,(R518),Gay Men's Health Crisis - Child Life,FY11,,
M72,(R518),Gay Men's Health Crisis - Child Life,FY12,,
M72,(R518),Gay Men's Health Crisis - Child Life,FY13,,
M72,R518,Gay Men's Health Crisis - Child Life,FY14,,
M73,(R520),Lenox Hill Senior Center,FY10,,
M73,(R520),Lenox Hill Senior Center,FY11,,
M73,(R520),Lenox Hill Senior Center,FY12,,
M73,(R520),Lenox Hill Senior Center,FY13,,
M73,R520,Lenox Hill Senior Center,FY14,,
M74,(R521),John Heuss House,FY10,,
M75,(R522),"Trinity's Services and Food for the Homeless, Inc.",FY10,,
M75,(R522),"Trinity's Services and Food for the Homeless, Inc.",FY11,,
M75,(R522),"Trinity's Services and Food for the Homeless, Inc.",FY12,,
M75,(R522),"Trinity's Services and Food for the Homeless, Inc.",FY13,,
M75,R522,Shelter and Food For the Homeless,FY14,,
M76,(R524),Xavier Mission,FY10,,
M76,(R524),Xavier Mission,FY11,,
M76,(R524),Xavier Mission,FY12,,
M76,(R524),Xavier Mission,FY13,,
M76,R524,Xavier Mission,FY14,,
M77,(R526),The Unitarian Church of All Souls,FY10,,
M77,(R526),The Unitarian Church of All Souls,FY11,,
M77,(R526),The Unitarian Church of All Souls,FY12,,
M77,(R526),The Unitarian Church of All Souls,FY13,,
M77,R526,All Souls Church,FY14,,
M83,(R528),Presbyterian Senior Center,FY10,,
M83,(R528),Presbyterian Senior Center,FY11,,
M83,(R528),Presbyterian Senior Center,FY12,,
M87,(R529),St. James Church,FY10,,
M87,(R529),St. James Church,FY11,,
M87,(R529),St. James Church,FY12,,
M87,(R529),St. James Church,FY13,,
M88,(R530),Metro Baptist Church,FY10,,
M88,(R530),Metro Baptist Church,FY11,,
M88,(R530),Metro Baptist Church,FY12,,
M88,(R530),Metro Baptist Church,FY13,,
M88,R530,Metro Baptist Church,FY14,,
M92,(R531),BRC Cecil Ivory House,FY10,,
M92,(R531),BRC Cecil Ivory House,FY11,,
M92,(R531),BRC Cecil Ivory House,FY12,,
M92,(R531),BRC Cecil Ivory House,FY13,,
M92,R531,BRC Cecil Ivory House,FY14,,
M94,(R532),Arc XVI Ft. Washington Senior Center,FY10,,
M94,(R532),Arc XVI Ft. Washington Senior Center,FY11,,
M94,(R532),Arc XVI Ft. Washington Senior Center,FY12,,
M94,(R532),Arc XVI Ft. Washington Senior Center,FY13,,
M94,R532,Arc XVI Ft. Washington Senior Center,FY14,,
M95,(R533),Central Harlem Alcohol Crisis Center,FY10,,
M95,(R533),Central Harlem Alcohol Crisis Center,FY11,,
M95,(R533),Central Harlem Alcohol Crisis Center,FY12,,
M95,(R533),Central Harlem Alcohol Crisis Center,FY13,,
M96,(R534),Goddard Riverside - The Senate,FY10,,
M96,(R534),Goddard Riverside - The Senate,FY11,,
M96,(R534),Goddard Riverside - The Senate,FY12,,
M96,(R534),Goddard Riverside - The Senate,FY13,,
M96,R534,Goddard Riverside - The Senate,FY14,,
M97,(R535),Euclid Hall - Westside Federation For Seniors,FY10,,
M97,(R535),Euclid Hall - Westside Federation For Seniors,FY11,,
M97,(R535),Euclid Hall - Westside Federation For Seniors,FY12,,
M98,(R536),Columba Hall,FY10,,
M98,(R536),Columba Hall,FY11,,
M98,(R536),Columba Hall,FY12,,
M98,(R536),Columba Hall,FY13,,
M98,R536,Columba Hall,FY14,,
M98E,(R537),Ega Hall,FY10,,
M98E,(R537),Ega Hall,FY11,,
M98E,(R537),Ega Hall,FY12,,
M98E,(R537),Ega Hall,FY13,,
M98E,R537,Ega Hall,FY14,,
M98G,(R538),Gema Hall,FY10,,
M98G,(R538),Gema Hall,FY11,,
M98G,(R538),Gema Hall,FY12,,
M98G,(R538),Gema Hall,FY13,,
M98G,R538,Gema Hall,FY14,,
Q01,(R546),Goodwill Tenants Association,FY10,,
Q01,(R546),Goodwill Tenants Association,FY11,,
Q01,(R546),Goodwill Tenants Association,FY12,,
Q01,(R546),Goodwill Tenants Association,FY13,,
Q01,R546,Goodwill Tenants Association,FY14,,
Q03,(R548),St. Albans Baptist Church,FY10,,
Q03,(R548),St. Albans Baptist Church,FY11,,
Q03,(R548),St. Albans Baptist Church,FY12,,
Q03,(R548),St. Albans Baptist Church,FY13,,
Q03,R548,St. Albans Baptist Church,FY14,,
Q04,(R549),Glenridge Senior Citizen Multi-Service Center,FY10,,
Q04,(R549),Glenridge Senior Citizen Multi-Service Center,FY11,,
Q05,(R550),Outreach House - Queens County Youth Development,FY10,,
Q05,(R550),Outreach House - Queens County Youth Development,FY11,,
Q05,(R550),Outreach House - Queens County Youth Development,FY12,,
Q05,(R550),Outreach House - Queens County Youth Development,FY13,,
Q06,(R551),Hanac Ravenswood,FY10,,
Q06,(R551),Hanac Ravenswood,FY11,,
Q07,(R552),Bethlehem French SDA Church,FY10,,
Q07,(R552),Bethlehem French SDA Church,FY11,,
Q07,(R552),Bethlehem French SDA Church,FY12,,
Q09,(R553),Women of Faith,FY10,,
Q10,(R554),Leviticus Church - Five Loaves and Two Fishes,FY10,,
Q10,(R554),Leviticus Church - Five Loaves and Two Fishes,FY11,,
Q10,(R554),Leviticus Church - Five Loaves and Two Fishes,FY12,,
Q10,(R554),Leviticus Church - Five Loaves and Two Fishes,FY13,,
Q10,R554,Five Loaves and Two Fishes,FY14,,
Q101,(R697),Deliverance Temple Church,FY10,,
Q101,(R697),Deliverance Temple Church,FY11,,
Q101,(R697),Deliverance Temple Church,FY12,,
Q101,(R697),Deliverance Temple Church,FY13,,
Q101,R697,Deliverance Temple Church,FY14,,
Q102,(R698),ELOHIM - Community Development Coorporation,FY10,,
Q102,(R698),ELOHIM - Community Development Coorporation,FY11,,
Q102,(R698),ELOHIM - Community Development Coorporation,FY12,,
Q102,(R698),ELOHIM - Community Development Coorporation,FY13,,
Q102,R698,ELOHIM - Community Development Coorporation,FY14,,
Q109,(R794),Masbia of Queens,FY13,,
Q109,R794,Masbia of Queens,FY14,,
Q11,(R555),New Jerusalem Baptist Church,FY10,,
Q11,(R555),New Jerusalem Baptist Church,FY11,,
Q11,(R555),New Jerusalem Baptist Church,FY12,,
Q11,(R555),New Jerusalem Baptist Church,FY13,,
Q11,R555,New Jerusalem Baptist Church,FY14,,
Q111,(R796),First Presbyterian Russell Sage Memorial Church,FY13,,
Q111,R796,First Presbyterian Russell Sage Memorial Church,FY14,,
Q112,(R797),Berace SDA Church,FY13,,
Q112,R797,Beraca SDA Church,FY14,,
Q113,(R803),Jackson Heights SDA Church,FY13,,
Q113,R803,Jackson Heights SDA Church,FY14,,
Q12,(R556),Iglesia Alianza Cristiana Misionera Ebenezer,FY10,,
Q12,(R556),Iglesia Alianza Cristiana Misionera Ebenezer,FY11,,
Q12,(R556),Iglesia Alianza Cristiana Misionera Ebenezer,FY12,,
Q12,(R556),Iglesia Alianza Cristiana Misionera Ebenezer,FY13,,
Q12,R556,Iglesia Alianza Cristiana Misionera Ebenezer,FY14,,
Q13,(R557),"African Women's Dream, Inc.",FY10,,
Q13,(R557),"African Women's Dream, Inc.",FY11,,
Q13,(R557),"African Women's Dream, Inc.",FY12,,
Q13,(R557),"African Women's Dream, Inc.",FY13,,
Q13,R557,African Women's Dream Inc.,FY14,,
Q14,(R558),PSCH - Professional Services Care for - Handicaped,FY10,,
Q14,(R558),PSCH - Professional Services Care for - Handicaped,FY11,,
Q14,(R558),PSCH - Professional Services Care for - Handicaped,FY12,,
Q15,(R559),Brooks Memorial United Methodist Church,FY10,,
Q15,(R559),Brooks Memorial United Methodist Church,FY11,,
Q15,(R559),Brooks Memorial United Methodist Church,FY12,,
Q15,(R559),Brooks Memorial United Methodist Church,FY13,,
Q15,R559,Brooks Memorial United Methodist Church,FY14,,
Q157,(R918),Project Hope Charities,FY13,,
Q157,R918,Project Hope Charities,FY14,,
Q159,R932,Action Center for Education and Community Development,FY14,,
Q16,(R560),St. Johns Baptist Church,FY10,,
Q16,(R560),St. Johns Baptist Church,FY11,,
Q16,(R560),St. Johns Baptist Church,FY12,,
Q16,(R560),St. Johns Baptist Church,FY13,,
Q16,R560,St. Johns Baptist Church,FY14,,
Q160,R933,First Congregational Church of Far Rockaway,FY14,,
Q18,(R561),Greater Faith Community Baptist Church,FY10,,
Q18,(R561),Greater Faith Community Baptist Church,FY11,,
Q19,(R562),Rush Temple A.M.E. Zion Church,FY10,,
Q19,(R562),Rush Temple A.M.E. Zion Church,FY11,,
Q19,(R562),Rush Temple A.M.E. Zion Church,FY12,,
Q19,(R562),Rush Temple A.M.E. Zion Church,FY13,,
Q19,R562,Rush Temple A.M.E. Zion Church,FY14,,
Q20,(R564),Maranatha Baptist Church,FY10,,
Q20,(R564),Maranatha Baptist Church,FY11,,
Q22,(R565),Hurricane Sandy Site: NY School of Urban Ministry (NISUM),FY10,,
Q22,(R565),NY School of Urban Ministry (NISUM),FY11,,
Q22,(R565),Hurricane Sandy Site: NY School of Urban Ministry (NISUM),FY12,,
Q22,(R565),NY School of Urban Ministry (NISUM),FY13,,
Q22,R565,NY School of Urban Ministry (NISUM),FY14,,
Q23,(R566),"New Greater Bethel Ministries, Inc.",FY10,,
Q24,(R568),First Baptist Church,FY10,,
Q24,(R568),First Baptist Church,FY11,,
Q24,(R568),First Baptist Church,FY12,,
Q24,(R568),First Baptist Church,FY13,,
Q24,R568,First Baptist Church,FY14,,
Q26,(R570),Elmcor Youth and Adult Activities,FY10,,
Q26,(R570),Elmcor Youth and Adult Activities,FY11,,
Q26,(R570),Elmcor Youth and Adult Activities,FY12,,
Q26,(R570),Elmcor Youth and Adult Activities,FY13,,
Q27,(R571),Corpus Christi Food Pantry,FY10,,
Q27,(R571),Corpus Christi Food Pantry,FY11,,
Q27,(R571),Corpus Christi Food Pantry,FY12,,
Q27,(R571),Corpus Christi Food Pantry,FY13,,
Q28,(R572),Bethel Gospel Tabernacle,FY10,,
Q28,(R572),Bethel Gospel Tabernacle,FY11,,
Q28,(R572),Bethel Gospel Tabernacle,FY12,,
Q28,(R572),Bethel Gospel Tabernacle,FY13,,
Q28,R572,Bethel Gospel Tabernacle,FY14,,
Q31,(R575),J-CAP Queens Village Committee,FY10,,
Q31,(R575),J-CAP Queens Village Committee,FY11,,
Q31,(R575),J-CAP Queens Village Committee,FY12,,
Q31,(R575),J-CAP Queens Village Committee,FY13,,
Q31,R575,J-CAP Queens Village Committee,FY14,,
Q32,(R576),Faith Tabernacle Baptist Church,FY10,,
Q32,(R576),Faith Tabernacle Baptist Church,FY11,,
Q32,(R576),Faith Tabernacle Baptist Church,FY12,,
Q32,(R576),Faith Tabernacle Baptist Church,FY13,,
Q34,(R578),House of Prayer,FY10,,
Q34,(R578),House of Prayer,FY11,,
Q34,(R578),House of Prayer,FY12,,
Q34,(R578),House of Prayer,FY13,,
Q34,R578,House of Prayer,FY14,,
Q35,(R579),Solid Rock SDA Church,FY10,,
Q35,(R579),Solid Rock SDA Church,FY11,,
Q35,(R579),Solid Rock SDA Church,FY12,,
Q35,(R579),Solid Rock SDA Church,FY13,,
Q35,R579,Solid Rock SDA Church,FY14,,
Q38,(R583),Church of God in Christ Jesus,FY10,,
Q38,(R583),Church of God in Christ Jesus,FY11,,
Q38,(R583),Church of God in Christ Jesus,FY12,,
Q38,(R583),Church of God in Christ Jesus,FY13,,
Q38,R583,Church of God in Christ Jesus,FY14,,
Q39,(R584),First Church of God in Christ,FY10,,
Q39,(R584),First Church of God in Christ,FY11,,
Q39,(R584),First Church of God in Christ,FY12,,
Q39,(R584),First Church of God in Christ,FY13,,
Q39,R584,First Church of God in Christ,FY14,,
Q40,(R586),Godian Fellowship,FY10,,
Q40,(R586),Godian Fellowship,FY11,,
Q41,(R588),Calvary Baptist Church,FY10,,
Q41,(R588),Calvary Baptist Church,FY11,,
Q41,(R588),Calvary Baptist Church,FY12,,
Q41,(R588),Calvary Baptist Church,FY13,,
Q41,R588,Calvary Baptist Church,FY14,,
Q42,(R589),"American Sevasharam Sangha, Inc.",FY10,,
Q42,(R589),"American Sevasharam Sangha, Inc.",FY11,,
Q42,(R589),"American Sevasharam Sangha, Inc.",FY12,,
Q42,(R589),"American Sevasharam Sangha, Inc.",FY13,,
Q42,R589,American Sevasharam Sangha Inc.,FY14,,
Q44,(R591),Bethel Mission Church,FY10,,
Q44,(R591),Bethel Mission Church,FY11,,
Q44,(R591),Bethel Mission Church,FY12,,
Q44,(R591),Bethel Mission Church,FY13,,
Q44,R591,Bethel Mission Church,FY14,,
Q45,(R592),Bethany Baptist Church of Jamaica,FY10,,
Q45,(R592),Bethany Baptist Church of Jamaica,FY11,,
Q45,(R592),Bethany Baptist Church of Jamaica,FY12,,
Q45,(R592),Bethany Baptist Church of Jamaica,FY13,,
Q45,R592,Bethany Baptist Church of Jamaica,FY14,,
Q46,(R594),"American Sevashram Sangha, Inc.",FY10,,
Q46,(R594),"American Sevashram Sangha, Inc.",FY11,,
Q46,(R594),"American Sevashram Sangha, Inc.",FY12,,
Q47,(R595),Holy Temple Church,FY10,,
Q47,(R595),Holy Temple Church,FY11,,
Q47,(R595),Holy Temple Church,FY12,,
Q47,(R595),Holy Temple Church,FY13,,
Q47,R595,Holy Temple Church,FY14,,
Q48,(R596),United Methodist Center,FY10,,
Q48,(R596),United Methodist Center,FY11,,
Q48,(R596),United Methodist Center,FY12,,
Q48,(R596),United Methodist Center,FY13,,
Q48,R596,United Methodist Center,FY14,,
Q49,(R598),First Reformed Church of Jamaica,FY10,,
Q49,(R598),First Reformed Church of Jamaica,FY11,,
Q49,(R598),First Reformed Church of Jamaica,FY12,,
Q50,(R599),Morris Brown Helping Hands SK,FY10,,
Q50,(R599),Morris Brown Helping Hands SK,FY11,,
Q50,(R599),Morris Brown Helping Hands SK,FY12,,
Q50,(R599),Morris Brown Helping Hands SK,FY13,,
Q50,R599,Morris Brown Helping Hands SK,FY14,,
Q51,(R601),"Christina Home Care Services, Inc.",FY10,,
Q51,(R601),"Christina Home Care Services, Inc.",FY11,,
Q51,(R601),"Christina Home Care Services, Inc.",FY12,,
Q51,(R601),"Christina Home Care Services, Inc.",FY13,,
Q51,R601,Christina Home Care Services Inc.,FY14,,
Q52,(R602),Universal Church of Salvation,FY10,,
Q52,(R602),Universal Church of Salvation,FY11,,
Q52,(R602),Universal Church of Salvation,FY12,,
Q52,(R602),Universal Church of Salvation,FY13,,
Q53,(R603),Queens Church of The First Born,FY10,,
Q53,(R603),Queens Church of The First Born,FY11,,
Q53,(R603),Queens Church of The First Born,FY12,,
Q53,(R603),Queens Church of The First Born,FY13,,
Q53,R603,Queens Church of The First Born,FY14,,
Q54,(R604),"St. Albans Gospel Assembly, Inc.",FY10,,
Q54,(R604),"St. Albans Gospel Assembly, Inc.",FY11,,
Q54,(R604),"St. Albans Gospel Assembly, Inc.",FY12,,
Q54,(R604),"St. Albans Gospel Assembly, Inc.",FY13,,
Q54,R604,St. Albans Gospel Assembly Inc.,FY14,,
Q56,(R607),Calvary's Mission Food Pantry,FY10,,
Q56,(R607),Calvary's Mission Food Pantry,FY11,,
Q56,(R607),Calvary's Mission Food Pantry,FY12,,
Q56,(R607),Calvary's Mission Food Pantry,FY13,,
Q56,R607,Calvary's Mission Food Pantry,FY14,,
Q57,(R608),Hour Children - Our Outreach Food Pantry,FY10,,
Q57,(R608),Hour Children - Our Outreach Food Pantry,FY11,,
Q57,(R608),Hour Children - Our Outreach Food Pantry,FY12,,
Q57,(R608),Hour Children - Our Outreach Food Pantry,FY13,,
Q57,R608,Hour Children - Our Outreach Food Pantry,FY14,,
Q58,(R609),Macedonia AME Church Community Devel. Corp.,FY10,,
Q58,(R609),Macedonia AME Church Community Devel. Corp.,FY11,,
Q58,(R609),Macedonia AME Church Community Devel. Corp.,FY12,,
Q58,(R609),Macedonia AME Church Community Devel. Corp.,FY13,,
Q58,R609,Macedonia AME Church Community Devel. Corp.,FY14,,
Q59,(R610),First Presbyterian Church - Springfield Gardens,FY10,,
Q59,(R610),First Presbyterian Church - Springfield Gardens,FY11,,
Q59,(R610),First Presbyterian Church - Springfield Gardens,FY12,,
Q59,(R610),First Presbyterian Church - Springfield Gardens,FY13,,
Q59,R610,First Presbyterian Church - Springfield Gardens,FY14,,
Q60,(R611),Loving Care Center - God's Battalion,FY10,,
Q60,(R611),Loving Care Center - God's Battalion,FY11,,
Q60,(R611),Loving Care Center - God's Battalion,FY12,,
Q60,(R611),Loving Care Center - God's Battalion,FY13,,
Q60,R611,Loving Care Center - God's Battalion,FY14,,
Q61,(R612),Queensboro Temple SDA Church,FY10,,
Q61,(R612),Queensboro Temple SDA Church,FY11,,
Q61,(R612),Queensboro Temple SDA Church,FY12,,
Q61,(R612),Queensboro Temple SDA Church,FY13,,
Q61,R612,Queensboro Temple SDA Church,FY14,,
Q62,(R613),"Steinway Child and Family Services, Inc",FY10,,
Q62,(R613),"Steinway Child and Family Services, Inc",FY11,,
Q62,(R613),"Steinway Child and Family Services, Inc",FY12,,
Q62,(R613),"Steinway Child and Family Services, Inc",FY13,,
Q62,R613,Steinway Child and Family Services Inc,FY14,,
Q63,(R614),Price Memorial Baptist Church,,,
Q64,(R615),"Cathedral Family Life Center, Inc.",FY10,,
Q64,(R615),"Cathedral Family Life Center, Inc.",FY11,,
Q64,(R615),"Cathedral Family Life Center, Inc.",FY12,,
Q64,(R615),"Cathedral Family Life Center, Inc.",FY13,,
Q64,R615,"Cathedral Family Life Center, Inc.",FY14,,
Q67,(R618),National Sorority of Phi Delta Kappa,FY10,,
Q67,(R618),National Sorority of Phi Delta Kappa,FY11,,
Q67,(R618),National Sorority of Phi Delta Kappa,FY12,,
Q67,(R618),National Sorority of Phi Delta Kappa,FY13,,
Q67,R618,National Sorority of Phi Delta Kappa,FY14,,
Q68,(R619),Walk In Love Family Life Christian Center,FY10,,
Q68,(R619),Walk In Love Family Life Christian Center,FY11,,
Q68,(R619),Walk In Love Family Life Christian Center,FY12,,
Q68,(R619),Walk In Love Family Life Christian Center,FY13,,
Q68,R619,Walk In Love Family Life Christian Center,FY14,,
Q69,(R620),Bethesda Missionary Baptist Church,FY10,,
Q69,(R620),Bethesda Missionary Baptist Church,FY11,,
Q69,(R620),Bethesda Missionary Baptist Church,FY12,,
Q69,(R620),Bethesda Missionary Baptist Church,FY13,,
Q69,R620,Bethesda Missionary Baptist Church,FY14,,
Q71,(R622),Allen Outreach Ministry Church,FY10,,
Q71,(R622),Allen Outreach Ministry Church,FY11,,
Q71,(R622),Allen Outreach Ministry Church,FY12,,
Q71,(R622),Allen Outreach Ministry Church,FY13,,
Q71,R622,Allen Outreach Ministry Church,FY14,,
Q72,(R623),St. Christopher Ottilie,FY10,,
Q72,(R623),St. Christopher Ottilie,FY11,,
Q72,(R623),St. Christopher Ottilie,FY12,,
Q72,(R623),St. Christopher Ottilie,FY13,,
Q72,R623,St. Christopher Ottilie,FY14,,
Q76,(R627),Mount Horeb Baptist Church,FY10,,
Q76,(R627),Mount Horeb Baptist Church,FY11,,
Q76,(R627),Mount Horeb Baptist Church,FY12,,
Q76,(R627),Mount Horeb Baptist Church,FY13,,
Q76,R627,Mount Horeb Baptist Church,FY14,,
Q78,(R629),Hollis St. Albans Church of the First Born,FY10,,
Q78,(R629),Hollis St. Albans Church of the First Born,FY11,,
Q80,(R631),Springfield Gardens SDA Church,FY10,,
Q80,(R631),Springfield Gardens SDA Church,FY11,,
Q80,(R631),Springfield Gardens SDA Church,FY12,,
Q85,(R636),The Just Shall Live By Faith Church/Del.,FY10,,
Q88,(R637),Hollis Avenue Congregational Church,FY10,,
Q88,(R637),Hollis Avenue Congregational Church,FY11,,
Q88,(R637),Hollis Avenue Congregational Church,FY12,,
Q88,(R637),Hollis Avenue Congregational Church,FY13,,
Q88,R637,Queens Village Hollis Avenue Congregational Church,FY14,,
Q89,(R638),"Queens Tabernacle Church, Inc. Food Pantry",FY10,,
Q89,(R638),"Queens Tabernacle Church, Inc. Food Pantry",FY11,,
Q89,(R638),"Queens Tabernacle Church, Inc. Food Pantry",FY12,,
Q89,(R638),"Queens Tabernacle Church, Inc. Food Pantry",FY13,,
Q89,R638,Queens Tabernacle Church Inc. Food Pantry,FY14,,
Q90,(R639),SA - Queens Astoria Corps,FY10,,
Q90,(R639),SA - Queens Astoria Corps,FY11,,
Q90,(R639),SA - Queens Astoria Corps,FY12,,
Q90,(R639),SA - Queens Astoria Corps,FY13,,
Q90,R639,SA - Queens Astoria Corps,FY14,,
Q91,(R640),The Great I Am,FY10,,
Q91,(R640),The Great I Am,FY11,,
Q91,(R640),The Great I Am,FY12,,
Q91,(R640),The Great I Am,FY13,,
Q91,R640,The Great I am,FY14,,
Q93,(R642),United Presbyterian Church of Ridgewood,FY10,,
Q93,(R642),United Presbyterian Church of Ridgewood,FY11,,
Q93,(R642),United Presbyterian Church of Ridgewood,FY12,,
Q93,(R642),United Presbyterian Church of Ridgewood,FY13,,
Q94,(R643),Genesis Supportive Housing,FY10,,
Q94,(R643),Genesis Supportive Housing,FY11,,
Q94,(R643),Genesis Supportive Housing,FY12,,
Q94,(R643),Genesis Supportive Housing,FY13,,
Q94,R643,Genesis Supportive Housing,FY14,,
Q95,(R644),New Life Community Development Corporation,FY10,,
Q95,(R644),New Life Community Development Corporation,FY11,,
Q95,(R644),New Life Community Development Corporation,FY12,,
Q95,(R644),New Life Community Development Corporation,FY13,,
Q95,R644,New Life Community Development Corporation,FY14,,
Q96,(R645),"Center of Hope, Bread of Life - FP",FY10,,
Q96,(R645),"Center of Hope, Bread of Life - FP",FY11,,
Q96,(R645),"Center of Hope, Bread of Life - FP",FY12,,
Q96,(R645),"Center of Hope, Bread of Life - FP",FY13,,
Q97,(R646),Gospel Assembly - Queens - Assemble Evangelique,FY10,,
Q97,(R646),Gospel Assembly - Queens - Assemble Evangelique,FY11,,
Q97,(R646),Gospel Assembly - Queens - Assemble Evangelique,FY12,,
Q97,(R646),Gospel Assembly - Queens - Assemble Evangelique,FY13,,
Q97,R646,Gospel Assembly - Queens - Assemble Evangelique,FY14,,
Q98,(R688),"Hurricane Sandy Site: River Fund, Inc.",FY10,,
Q98,(R688),"River Fund, Inc.",FY11,,
Q98,(R688),"Hurricane Sandy Site: River Fund, Inc.",FY12,,
Q98,(R688),"River Fund, Inc.",FY13,,
Q98,R688,River Fund Inc.,FY14,,
Q99,(R694),The Salvation Army - Jamaica,FY10,,
Q99,(R694),The Salvation Army - Jamaica,FY11,,
Q99,(R694),The Salvation Army - Jamaica,FY12,,
Q99,(R694),The Salvation Army - Jamaica,FY13,,
Q99,R694,The Salvation Army - Jamaica,FY14,,
S01,(R647),Project Hospitality,FY10,,
S01,(R647),Project Hospitality,FY11,,
S01,(R647),Project Hospitality,FY12,,
S01,(R647),Project Hospitality,FY13,,
S01,R647,Project Hospitality,FY14,,
S012,(R648),Staten Island Liberian Community,FY10,,
S012,(R648),Staten Island Liberian Community,FY11,,
S012,(R648),Staten Island Liberian Community,FY12,,
